"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","ENTREZID","label","direction","neg_log10_padj"
"ENSG00000063176",232.41602872813,0.113016613648769,0.141016806643417,0.801440738440125,0.422876538815393,0.640743087572379,"SPHK2","56848","SPHK2","NS",0.193316070349127
"ENSG00000063177",8040.14448558707,-0.0904601512574422,0.104943156728657,-0.861991901876342,0.388691974148936,0.609542317984107,"RPL18","6141","RPL18","NS",0.214996137742075
"ENSG00000063180",105.629272530608,-0.504362180420248,0.198989214127672,-2.53462069605767,0.0112569140604209,0.0464272161444996,"CA11","770","CA11","NS",1.33322735659505
"ENSG00000063241",360.094771291343,-0.0724000254059104,0.132795520799374,-0.54519930318502,0.58561645072375,0.770874342136417,"ISOC2","79763","ISOC2","NS",0.113016409192065
"ENSG00000063244",1955.89974195522,-0.233436322711345,0.103597214806849,-2.25330693635513,0.0242398027136817,0.08578824121678,"U2AF2","11338","U2AF2","NS",1.06657223574846
"ENSG00000063245",2298.82600033054,0.181054249683348,0.0860277472364529,2.10460293916228,0.0353258855754825,0.114505546291154,"EPN1","29924","EPN1","NS",0.94117347694587
"ENSG00000063322",1337.46182127154,0.0712699647141432,0.0881972634803637,0.808074558118357,0.419047662676888,0.637444088889609,"MED29","55588","MED29","NS",0.195557901798458
"ENSG00000063438",626.295650375653,-0.436072797815566,0.124291436847278,-3.50847016396944,0.000450691783557929,0.0030616786082388,"AHRR","57491","AHRR","NS",2.51404040018058
"ENSG00000063587",579.711046619645,0.349240785777237,0.112194911778195,3.11280413917232,0.00185318958621827,0.0103728615085593,"ZNF275","10838","ZNF275","NS",1.98410142047232
"ENSG00000063601",709.960930463203,-0.00768864108056599,0.0976635681461605,-0.0787257851265417,0.937250735562648,0.970525563573825,"MTMR1","8776","MTMR1","NS",0.0129930208394161
"ENSG00000063660",4467.3721112176,-0.417137903020031,0.125825328288133,-3.31521410430823,0.000915729578627149,0.00566646088251162,"GPC1","2817","GPC1","NS",2.24668810496712
"ENSG00000063761",107.734306234962,-0.162056513590852,0.192765350958678,-0.840693168066241,0.400519848923689,0.62057953624662,"ADCK1","57143","ADCK1","NS",0.207202549476475
"ENSG00000063854",354.807921442738,0.256893420464891,0.119317970839453,2.15301533086372,0.0313174736867296,0.104555379864205,"HAGH","3029","HAGH","NS",0.980653615785322
"ENSG00000063978",1144.475026056,0.0291100001497794,0.0891430098053753,0.326553929616409,0.744005293523051,0.873047574864495,"RNF4","6047","RNF4","NS",0.0589620896985938
"ENSG00000064012",335.153749070006,-0.196552082070224,0.129653307617089,-1.51598201143244,0.129523901057298,0.300262419604264,"CASP8","841","CASP8","NS",0.522499020048128
"ENSG00000064042",406.475169303029,-0.0134186403457196,0.166324612631475,-0.080677418293174,0.935698495855366,0.970074933883091,"LIMCH1","22998","LIMCH1","NS",0.013194717161603
"ENSG00000064102",383.395148197725,-0.018047341207771,0.116344102952223,-0.155120377825959,0.876726417452014,0.941209109517667,"INTS13","55726","INTS13","NS",0.0263138781448577
"ENSG00000064115",1449.75251376944,0.811444898631795,0.144854504444058,5.60179265219307,2.12146237915475e-08,3.56715193966082e-07,"TM7SF3","51768","TM7SF3","NS",6.4476783918809
"ENSG00000064199",85.5686157772388,-0.0662340094257341,0.209044999343761,-0.316840917666806,0.751364314700692,0.875738616951519,"SPA17","53340","SPA17","NS",0.0576254990314189
"ENSG00000064201",17.0141883548073,-1.62354115536698,0.471688257738517,-3.4419791646944,0.000577474726478681,0.00381519528687905,"TSPAN32","10077","TSPAN32","DOWN",2.41848322708176
"ENSG00000064205",1933.29885075306,-0.955502309867878,0.125759106385957,-7.59787769909421,3.01026612586779e-14,1.03648084284029e-12,"CCN5","8839","CCN5","NS",11.9844387205124
"ENSG00000064225",31.757693454604,-0.566712890752572,0.341421711633,-1.65986189935613,0.0969422378025701,0.242260710521225,"ST3GAL6","10402","ST3GAL6","NS",0.615717013379607
"ENSG00000064309",349.319366449134,-1.5918116087252,0.242476048674152,-6.56481997883565,5.20957611252971e-11,1.2024774014401e-09,"CDON","50937","CDON","DOWN",8.91992307671886
"ENSG00000064313",787.963955818391,0.0724674039444709,0.0999487967343197,0.72504528630896,0.468424248532124,0.679067857148771,"TAF2","6873","TAF2","NS",0.168086825847926
"ENSG00000064393",2611.44358217081,0.58506303119531,0.0879372357135884,6.65318879366257,2.86809900177104e-11,6.83893261974026e-10,"HIPK2","28996","HIPK2","NS",9.16501167511171
"ENSG00000064419",1180.68332116272,-0.0884198759314139,0.0881480073864249,-1.0030842279145,0.315820223870439,0.538755365523712,"TNPO3","23534","TNPO3","NS",0.268608391623347
"ENSG00000064490",281.189753849337,0.00890058993112686,0.134643591239687,0.0661048167920775,0.947294375996469,0.97551087012461,"RFXANK","8625","RFXANK","NS",0.0107678868959791
"ENSG00000064545",303.987442172091,0.105086550700161,0.137809411841718,0.762549881722584,0.445731883861712,0.660420171821174,"TMEM161A","54929","TMEM161A","NS",0.180179670150561
"ENSG00000064547",38.8030712879121,-0.115430398009655,0.297391520193258,-0.388142869489496,0.697910308698643,0.845501093741344,"LPAR2","9170","LPAR2","NS",0.0728858262619541
"ENSG00000064601",7097.100315759,-0.277331056712835,0.0747323296529219,-3.7109917220678,0.000206448855756983,0.00153780305661709,"CTSA","5476","CTSA","NS",2.81309928020502
"ENSG00000064607",1170.83656553342,-0.141539834997377,0.104175084478988,-1.35867262028402,0.174250351897162,0.369168599575382,"SUGP2","10147","SUGP2","NS",0.432775245921011
"ENSG00000064651",488.505713399402,0.04122337573984,0.13141256432767,0.313694325582534,0.753753210924849,0.877290713830478,"SLC12A2","6558","SLC12A2","NS",0.0568564676476216
"ENSG00000064652",269.806045578179,0.543807940825427,0.131081176275604,4.14863488623299,3.34463754393851e-05,0.000303818306946926,"SNX24","28966","SNX24","NS",3.51738606073495
"ENSG00000064655",103.610298163882,0.0779450304384317,0.192478583073247,0.404954302935459,0.685511101316843,0.837063281610317,"EYA2","2139","EYA2","NS",0.0772417082967108
