"entrez_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","label","direction"
"79772",73.1569416127551,-1.63454365656929,0.678119533531106,-2.41040638964916,0.0159347599416104,0.160016524870924,"MCTP1","MCTP1","Not significant"
"8997",35.8190112519352,1.74838403042337,0.72558758503465,2.40961128123475,0.0159695251092716,0.160188719852564,"KALRN","KALRN","Not significant"
"10427",1112.21242347708,-0.470904876991666,0.195439405991058,-2.40946739785534,0.0159758233594376,0.160188719852564,"SEC24B","SEC24B","Not significant"
"8895",2378.7264370661,-0.428208003351941,0.17778295260379,-2.40859990837396,0.01601384253352,0.160328051933971,"CPNE3","CPNE3","Not significant"
"56884",104.615798255444,1.50000579215533,0.622832935198512,2.40835978218981,0.016024380510937,0.160328051933971,"FSTL5","FSTL5","Not significant"
"2892",335.235281200174,0.622592479338811,0.258516110307583,2.40833145214063,0.0160256241818145,0.160328051933971,"GRIA3","GRIA3","Not significant"
"5019",883.731092116209,-0.727694768517892,0.302235924145545,-2.40770441361386,0.0160531725011175,0.160483805093261,"OXCT1","OXCT1","Not significant"
"3707",1210.77109301047,0.664260436240632,0.27605262566316,2.40628189876797,0.0161158236880725,0.160989988162132,"ITPKB","ITPKB","Not significant"
"63898",782.531464018654,0.82630411749783,0.343632839731667,2.40461336041999,0.0161895841863509,0.161606311296838,"SH2D4A","SH2D4A","Not significant"
"29881",10.7852956388997,2.72949571490567,1.13512871778062,2.40456934279869,0.0161915340684362,NA,"NPC1L1","NPC1L1","Not significant"
"57687",17.4956331069469,2.0231490052305,0.842073203256219,2.40258091268927,0.0162798325979039,0.162271042297163,"VAT1L","VAT1L","Not significant"
"55779",184.939920954517,0.666176356612683,0.277276784829877,2.4025680946258,0.0162804031686613,0.162271042297163,"CFAP44","CFAP44","Not significant"
"22882",783.714485175487,0.555005746735881,0.231089545491435,2.40169128186049,0.0163194744910698,0.162539539243399,"ZHX2","ZHX2","Not significant"
"148145",16.3764003193604,3.52574909151691,1.46880195325752,2.40042511088542,0.0163760412423536,0.162981759645297,"LINC00906","LINC00906","Not significant"
"5593",160.152551545152,1.44917576890233,0.603817120022386,2.40002431340239,0.0163939829065112,0.163039194517909,"PRKG2","PRKG2","Not significant"
"9653",1869.30982609216,-0.7744612609126,0.322933767818418,-2.39820464160339,0.0164756577138818,0.163729904106202,"HS2ST1","HS2ST1","Not significant"
"7710",111.368334777041,0.845855417683241,0.352780700736345,2.39768053047608,0.0164992483088807,0.16381436558562,"ZNF154","ZNF154","Not significant"
"51092",1136.09250348598,-0.763423705157765,0.31846187204598,-2.39722168388039,0.0165199256552634,0.16381436558562,"SIDT2","SIDT2","Not significant"
"57449",98.3052077664672,0.883879668880579,0.368713153755011,2.39720134711513,0.0165208426325898,0.16381436558562,"PLEKHG5","PLEKHG5","Not significant"
"252983",353.094162910513,-0.807051695605836,0.337258847304807,-2.39297412671413,0.0167124195682223,0.165537961378097,"STXBP4","STXBP4","Not significant"
"100134259",26.3829459511795,1.98881705286213,0.831224078884052,2.39263647839965,0.0167278055208472,0.165537961378097,"LINC01119","LINC01119","Not significant"
"11072",677.193690890973,-0.532459899927499,0.222549106163407,-2.39255016165529,0.0167317407962036,0.165537961378097,"DUSP14","DUSP14","Not significant"
"9467",308.99492421142,0.826261098615074,0.345552832637169,2.39112813027537,0.0167966898693407,0.166044611648863,"SH3BP5","SH3BP5","Not significant"
"100507126",103.129333284768,-0.868393693504464,0.36320989538908,-2.39088665955595,0.0168077406237577,0.166044611648863,NA,"100507126","Not significant"
"5255",404.168996175302,-0.967218306126438,0.404788719655044,-2.38943987112756,0.0168740857526587,0.166574902658702,"PHKA1","PHKA1","Not significant"
"622",52.469780042206,-1.26161752525452,0.52805587172103,-2.3891743143442,0.0168862882808687,0.166574902658702,"BDH1","BDH1","Not significant"
"84282",347.939107387671,-0.565229626877868,0.236845849752763,-2.38648736073651,0.0170101920675272,0.167673681336714,"RNF135","RNF135","Not significant"
"25923",954.070685446243,-0.443290388744107,0.185782628099424,-2.38607017932201,0.0170295009779866,0.167740584633168,"ATL3","ATL3","Not significant"
"729375",40.674171717666,1.29039761521645,0.541229404082315,2.38419717310886,0.0171164287898641,0.16847294641368,"FAM86HP","FAM86HP","Not significant"
"56975",1474.98778252594,-0.635733750704241,0.266761810669905,-2.38315128056657,0.0171651387416606,0.168670856198789,"FAM20C","FAM20C","Not significant"
"28996",2036.15951387095,-0.550744841079319,0.231114608461453,-2.38299450106451,0.0171724508439509,0.168670856198789,"HIPK2","HIPK2","Not significant"
"5669",31.6602303594788,1.78778752551846,0.750239840396192,2.3829546623042,0.0171743093352603,0.168670856198789,"PSG1","PSG1","Not significant"
"28966",219.227934206137,-0.627999003561784,0.263689681028519,-2.38158353831777,0.0172383803511164,0.1690703765541,"SNX24","SNX24","Not significant"
"55187",2868.82527054103,-0.57294821649879,0.24057847189588,-2.38154400093935,0.0172402309923037,0.1690703765541,"VPS13D","VPS13D","Not significant"
"80313",173.247753027016,0.679553303010772,0.285627553396293,2.37915878538486,0.0173521995564324,0.170043939471813,"LRRC27","LRRC27","Not significant"
"118738",8.70937154011834,3.09669218998639,1.30201489646387,2.37838460865284,0.0173886783667906,NA,"ZNF488","ZNF488","Not significant"
"145694",40.7829848986969,-1.54612005474355,0.650225879638834,-2.37781992867207,0.0174153281941914,0.17053781907119,"KIF23-AS1","KIF23-AS1","Not significant"
"5306",1428.06823407571,-0.442338623256862,0.186097307672699,-2.37692113222202,0.0174578203748739,0.170829044369474,"PITPNA","PITPNA","Not significant"
"6354",8.42573592228805,3.62416331477266,1.52486742125512,2.37670715778661,0.0174679497786922,NA,"CCL7","CCL7","Not significant"
"100506461",426.009171224196,-0.513934666207554,0.216272179074043,-2.37633276923521,0.0174856854736235,0.17097681941946,NA,"100506461","Not significant"
"8560",2144.02039940897,-0.40090271138653,0.168741262779292,-2.37584278310693,0.0175089211579587,0.171079145026998,"DEGS1","DEGS1","Not significant"
"40",7.32743868126524,3.5062477201404,1.47727339755258,2.37345891826744,0.0176223532949562,NA,"ASIC2","ASIC2","Not significant"
"11235",419.446554579927,-0.519503720377781,0.218904882980057,-2.37319384248322,0.0176350061814479,0.172067805898639,"PDCD10","PDCD10","Not significant"
"3978",145.061402056023,1.00340770795481,0.422824150875993,2.37310878736699,0.0176390678121331,0.172067805898639,"LIG1","LIG1","Not significant"
"861",3128.39288994045,-0.487094141032961,0.205294155295307,-2.37266443524559,0.0176603002598601,0.172067805898639,"RUNX1","RUNX1","Not significant"
"3097",1321.87554626841,0.438523123322038,0.184824997201989,2.37263968597707,0.0176614835107964,0.172067805898639,"HIVEP2","HIVEP2","Not significant"
"5293",318.544246717758,-0.605672134216123,0.255313117020621,-2.37227190394297,0.0176790751877171,0.172114019778095,"PIK3CD","PIK3CD","Not significant"
"51735",849.108383047498,0.544375797322433,0.229530212239832,2.37169561257419,0.0177066711265463,0.172136500749746,"RAPGEF6","RAPGEF6","Not significant"
"391059",147.185947706599,0.78300139558513,0.330145334168254,2.37168699523733,0.0177070840574164,0.172136500749746,"FRRS1","FRRS1","Not significant"
"401152",2108.61359017534,0.655083324437705,0.276332654142292,2.37063305627421,0.0177576510349379,0.172502895767969,"ARLN","ARLN","Not significant"
"301",8832.77877726031,-0.495569973098421,0.209096582566236,-2.37005295359832,0.0177855377621052,0.172648597000842,"ANXA1","ANXA1","Not significant"
"4205",1544.94490062891,-0.594675322056901,0.250961496628401,-2.36958788517841,0.0178079222634074,0.172740714439251,"MEF2A","MEF2A","Not significant"
"79065",1810.48094177442,-0.398707376334756,0.16834791188695,-2.36835355939846,0.0178674521195987,0.173192755856833,"ATG9A","ATG9A","Not significant"
"5337",725.109373655776,0.515348324476657,0.2176416130988,2.3678758723531,0.0178905370684121,0.173283734258278,"PLD1","PLD1","Not significant"
"23216",720.467794428085,-0.651931422083517,0.275352573101178,-2.3676242235222,0.0179027088842533,0.173283734258278,"TBC1D1","TBC1D1","Not significant"
"9727",1594.78048447443,-0.455789008454421,0.192555596924348,-2.36705146843118,0.0179304391011634,0.173320458898931,"RAB11FIP3","RAB11FIP3","Not significant"
"91283",593.862254520053,0.610683483294552,0.257997692103496,2.3670114190385,0.0179323795188055,0.173320458898931,"MSANTD3","MSANTD3","Not significant"
"51594",1371.66016613814,0.43569778488357,0.184280714987318,2.36431568497851,0.0180634131272316,0.174461054255512,"NBAS","NBAS","Not significant"
"259230",1238.78446840954,0.444164252463759,0.187910203004004,2.36370481944663,0.0180932222159816,0.174623058217068,"SGMS1","SGMS1","Not significant"
"23185",1051.8372494538,-0.582268408675745,0.246390154395499,-2.36319673610457,0.0181180485364721,0.174736773358229,"LARP4B","LARP4B","Not significant"
"100507452",70.5075793862939,1.17868979139807,0.498971957442107,2.3622365421905,0.0181650476679729,0.175064013352637,NA,"100507452","Not significant"
"3431",495.51380932703,-0.551404348890552,0.233510887765321,-2.36136462058555,0.0182078185402461,0.17535006266365,"SP110","SP110","Not significant"
"56603",111.715000417095,1.09859356386915,0.465356299813211,2.36075790595316,0.0182376320645338,0.175511005126793,"CYP26B1","CYP26B1","Not significant"
"6092",73.1031070854422,1.07417783154386,0.455089615772787,2.36036550673608,0.0182569370354742,0.175570659387805,"ROBO2","ROBO2","Not significant"
"221336",201.728437658456,0.63423309789712,0.268913050720779,2.35850620190116,0.0183486531855214,0.176326081831596,"BEND6","BEND6","Not significant"
"8100",201.604468511737,0.682415450906395,0.289409715363294,2.35795626297398,0.018375857855871,0.176416182598037,"IFT88","IFT88","Not significant"
"79178",257.933006080602,0.591475681468981,0.250860802184528,2.35778438208893,0.0183843677894043,0.176416182598037,"THTPA","THTPA","Not significant"
"2872",1565.06901341035,-0.413774319271345,0.175549871699395,-2.35701863673178,0.0184223222677357,0.176653850464271,"MKNK2","MKNK2","Not significant"
"5905",1630.32047920518,-0.402215993984663,0.170699889909004,-2.35627564961568,0.018459214262283,0.176880997322993,"RANGAP1","RANGAP1","Not significant"
"79713",40.7596957669296,-1.39942714317156,0.594361708316895,-2.35450420777347,0.0185474337138468,0.177528349509651,"IGFLR1","IGFLR1","Not significant"
"890",145.862561907656,-0.799483428412713,0.339571777135805,-2.35438714947436,0.0185532762999038,0.177528349509651,"CCNA2","CCNA2","Not significant"
"90678",318.553440351134,0.595398140512892,0.252981124125109,2.35352792652801,0.018596210949024,0.177812164077891,"LRSAM1","LRSAM1","Not significant"
"51684",657.20804239711,0.464805356433321,0.197620552839564,2.35200919011024,0.0186723136002334,0.178412491432758,"SUFU","SUFU","Not significant"
"55304",154.340276670351,0.803993392597627,0.342020200788194,2.3507190240366,0.0187371766816032,0.178804491938541,"SPTLC3","SPTLC3","Not significant"
